Date,authorName,tweetText
2019-02-09 18:05:17,Qwik Leaf,RT @FirstMainDesign: I am now making returns of $100-$300 a day in Stocks. Marijuana Stock prices are very low right now. Now is the time t…
2019-02-09 18:03:04,The Fin Reviewer,"As Netgear $NTGR Share Value Declined, Shareholder Nj State Employees Deferred Compensation Plan Has Boosted Its Position; Apple  $AAPL Holder Bw Gestao De Investimentos Ltda Raised Stake by $9.44 Million as Stock Declined https://t.co/v3mCbjXqE8"
2019-02-09 18:02:01,Bernie Bowman,"RT @SharePlanner: Trade with me in the Splash Zone Today!

Real Time Trade alerts via text, email and a thriving chatroom #stocks $AAPL $FB…"
2019-02-09 18:00:51,Exact Option Picks,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/KSERHKpsbS $NVDA $TSLA $GS $AAPL $BAC $GOOGL $FB
2019-02-09 17:58:11,The Fin Reviewer,"Baskin Financial Services Has Decreased Its Position in Apple  $AAPL by $439,650 as Market Value Declined; Capital Planning Advisors Maintains Stake in Dover $DOV https://t.co/Un1CgOt0n1"
2019-02-09 17:56:13,Radio Shorts,@Hipster_Trader @CNBCi You mean all 2 of them?...........Apple when its down and Apple when its up.  $AAPL
2019-02-09 17:55:32,Fred Jones-West,"Apple Expands Availability of Refurbished 2018 MacBook Air, Mac Mini to U.S. and Canada https://t.co/wViuQ0DRfA #AAPL"
2019-02-09 17:54:59,Jim,"RT @tradingcrudeoil: Capitalism Without Competition....This weeks Thoughts from the Frontline  &gt; https://t.co/w5c8hqkJnL

$GOOG $AAPL $QQQ…"
2019-02-09 17:54:15,The Fin Reviewer,"Clarkston Capital Partners Trimmed Mccormick &amp; Co $MKC Position by $7.18 Million as Valuation Rose; Benchmark Capital Advisors Raised Its Apple Computer W/Rts $AAPL Stake by $498,375; Market Value Declined https://t.co/Q17Cuf8khY"
2019-02-09 17:52:12,The Market is Open,$AAPL $GLW Go inside the factory that makes the iPhone's Gorilla Glass https://t.co/90arcklh9H
2019-02-09 17:50:25,The Fin Reviewer,"Stonebridge Capital Advisors Trimmed Position in Apple Computer $AAPL by $407,700 as Stock Declined; Globus Medical $GMED Position Has Lifted by Godshalk Welsh Capital Management Inc https://t.co/HUoQhxN7Wt"
2019-02-09 17:43:50,Nicolas Alonso,"RT @ZacksResearch: As big technology companies mature, their growth slows. Are your favorite tech names now secretly value stocks? $CSCO $I…"
2019-02-09 17:40:06,The Fin Reviewer,"Baystate Wealth Management Boosted Its Apple $AAPL Holding by $454,032; Share Price Declined; Shareholder Gfs Advisors Has Upped Alibaba Group Hldg LTD $BABA Holding https://t.co/SgZ4j1cXSL"
2019-02-09 17:40:04,The Fin Reviewer,Pictet &amp; Cie Europe Sa Holding in Apple $AAPL Lowered by $1.89 Million as Stock Price Declined; Amc Entmt Hldgs $AMC Shareholder Baupost Group Decreased Stake https://t.co/ICTvdDZRTK
2019-02-09 17:39:51,The Fin Reviewer,"Factory Mutual Insurance Company Decreased Apple $AAPL Stake as Stock Value Declined; As Unilever Plc Sponsored Adr New $UL Valuation Declined, World Asset Management Has Lowered Its Holding by $336,366 https://t.co/NWOqK1kn5G"
2019-02-09 17:38:34,Cash,"RT @realsheepwolf: 🦄 $FUSZD THIS IS AMAZING, LIKE WATCHING $AMZN $MSFT $AAPL OR ANY OF THE OTHER GREAT TECH COMPANIES IN THEIR INFANCY....…"
2019-02-09 17:36:31,Stock_Hunter,"Happy Saturday 🚨 Have a few FREE weekly all access trials open for next week in chat only taking 5!! first come first serve 😊 

✅ send email to stockhunter89@gmail.com 
“Free trial in header” of email 

$SPX $AMZN $NFLX $FB $AAPL $GOOGL $TSLA $TWTR $XLNX"
2019-02-09 17:32:33,HotHardware,Longer #iPhone Upgrade Cycle Is Now One Of #Apple’s Biggest #SelfInduced Problems https://t.co/4DjrQF25Wb via @HotHardware #AAPL #mobile #tech #business
2019-02-09 17:32:01,Stock News,"$ZG $FB $AAPL:

Yet another reason why San Francisco Bay Area house prices may rise in 2019:

https://t.co/34nqWC56ue"
2019-02-09 17:30:21,J Cole Knight,"I am now making returns of $100-$300 a day in Stocks. Marijuana Stock prices are very low right now. Now is the time to buy into the Cannabis Industry.
Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/WMlq1Th2wo"
2019-02-09 17:30:15,Tim Mauberry,"RT @SharePlanner: Trade with me in the Splash Zone Today!

Real Time Trade alerts via text, email and a thriving chatroom #stocks $AAPL $FB…"
2019-02-09 17:30:10,Exact Option Picks,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/aPjDYh0SDP

$NFLX $TSLA $AAPL $COST $GS $FB $AMZN $GOOGL $NVDA"
2019-02-09 17:30:08,cypresstrades,"@PrecisionCapit2 $AAPL resistance line - lets see how it ""sets up"" next week.  So many ""trapped longs"" and overhead resistance."
2019-02-09 17:28:48,NAJEEZU$,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/mhCTpARz4c"
2019-02-09 17:26:34,DEEBOY FRESH,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/Lomh57T37l"
2019-02-09 17:26:19,Chase Hawkins,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/RvXkeckY5a"
2019-02-09 17:25:45,Trevor,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/DLpo9VUcMG"
2019-02-09 17:24:13,The Fin Reviewer,"Greenbrier Cos $GBX Shareholder Vanguard Group Decreased Holding by $3.80 Million; Apple $AAPL Stock Price Declined While Cape Cod Five Cents Savings Bank Has Decreased Its Holding by $609,300 https://t.co/OXCxlDVgO3"
2019-02-09 17:23:23,Price Action Trading,$AAPL Buy and sell areas https://t.co/LzyIX9cccM
2019-02-09 17:22:19,Teresa Miller,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/4x7kjpGRvy"
2019-02-09 17:20:09,The Fin Reviewer,Eog Res $EOG Shareholder Northside Capital Management Lowered Its Holding by $9.21 Million; Apple $AAPL Shares Declined While Amg National Trust Bank Has Decreased Stake https://t.co/NYXBSY8LeM
2019-02-09 17:19:43,J Cole Knight,"I started Trading Marijuana Stocks 3 weeks ago,  Now I am making between $100-$400 a day ...  Its amazing.  I wish I found this sooner...
Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/WMlq1Th2wo"
2019-02-09 17:14:04,MacHash,Comment: Apple is taking its in-store iPhone push too far by promoting upgrades instead of repairs https://t.co/QQ3KUsHoJr $AAPL https://t.co/DWQniKKlWg
2019-02-09 17:12:06,Ryan Mallory,"Trade with me in the Splash Zone Today!

Real Time Trade alerts via text, email and a thriving chatroom #stocks $AAPL $FB 

Free 7-Day Trial! https://t.co/Bjeq84p0Op https://t.co/kdRbNAk7Ho"
2019-02-09 17:05:24,Brendan,https://t.co/DPeP5UXvEd $aapl $googl $fb $msft $amzn
2019-02-09 17:04:01,StockNewsWires,"$ETFC $AAPL $AMTD $SCHW:

How Does Robinhood Make Money?:

https://t.co/x1Tp3ug1xv"
2019-02-09 17:01:12,Exact Option Picks,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/IYQCJu3GGM   $AAPL $MSFT $NVDA $AMD
2019-02-09 17:00:20,Silicon Valley Business Journal,Apple’s new retail chief is getting $4M in stock on her first day; here’s how her pay compares https://t.co/9Us7vSmw1y https://t.co/DHoUbuY2GW
2019-02-09 16:58:11,Brian Firestone,"#AMAZON Key Man Risks SKYROCKET As KEY MAN's Adulterous Sexting Misconduct Violates Company Code Of Conduct &amp; Ethics!
$aapl $agn $brk $bhc $crm $cmg $dis $esrx $f $ge $gm $hlf $iep $ibm $tst $mnk $nflx $pep $intc $twtr $googl $baba $wmt $tgt $cost $fb $myl $mrk $ms $gs $wfc $jpm https://t.co/CgEeaWxxmP"
2019-02-09 16:56:35,MacHash,Comparing the 2018 MacBook Air with the less-expensive 2017 model https://t.co/C9RhQjYfoP $AAPL https://t.co/IyT3JTRf4C
2019-02-09 16:56:21,Brian Firestone,"#AMAZON Key Man Risks SKYROCKET As KEY MAN's Adulterous Sexting Misconduct Violates Company Code Of Conduct &amp; Ethics!
$aapl $agn $brk $bhc $crm $cmg $dis $esrx $f $ge $gm $hlf $iep $ibm $tst $mnk $nflx $pep $intc $twtr $googl $baba $wmt $tgt $cost $fb $myl $mrk $ms $gs $wfc $jpm https://t.co/UC31nBrXyD"
2019-02-09 16:53:04,Brian Firestone,"#AMAZON Key Man Risks SKYROCKET As KEY MAN's Adulterous Sexting Misconduct Violates Company Code Of Conduct &amp; Ethics!
$aapl $agn $brk $bhc $crm $cmg $dis $esrx $f $ge $gm $hlf $iep $ibm $tst $mnk $nflx $pep $intc $twtr $googl $baba $wmt $tgt $cost $fb $myl $mrk $ms $gs $wfc $jpm https://t.co/BsRWPAq5op"
2019-02-09 16:51:11,Justin Pulitzer,"RT @JustinPulitzer: 🆕Weekend Review VIDEO 2/10: https://t.co/znJn8PyP0p

$SPY $ES_F $VIX $IWM $QQQ $XLI $BA $MCD $CMG $CSX $GM $GE $TLT $UU…"
2019-02-09 16:50:00,TradingView Español,#AAPL - AAPL  - TradingView - https://t.co/YQWuY67pnQ
2019-02-09 16:49:04,↓ابـومـطلق التلـيدي↑,"RT @BIGMONEYMIKE6: #MONEYGANG #PENNYSTOCKS UPDATE:

ON FEB 20TH , @ 7:30 AM EST ,  I WILL BE ALERTING THE WORLDS FIRST PRESIDENTIAL ALERT..…"
2019-02-09 16:47:44,Dan 🐩🐩🐩,Protect Your Mental Equity https://t.co/KPevxs5CKh weekend video #ps60 $tsla $amzn $nflx $fb $sq $roku $nvda $baba $aapl
2019-02-09 16:47:25,alex g.,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/WWq5ZubP3m"
2019-02-09 16:45:44,UPBOptionMil,@jangofett916 @SilviaAscarelli thanks for sharing!   i $AAPL could solve world hunger with just their share buyback program. the most recent program is worth almost $1 million per employee!  I wrote about it almost exactly two years ago https://t.co/nj3RfaJK9R
2019-02-09 16:42:54,W T,"RT @Quagmires: PASSIVE &gt;&gt; ACTIVE kids
The vast majority of educated, 'smart', market participants suck a$$, unless you're obsessed with thi…"
2019-02-09 16:34:48,mcm-ct.com,"62/

$AAPL - while everyone is so excited - don’t look below https://t.co/iLu5w7W7U7"
2019-02-09 16:34:17,Market Matrix Trading,"WEEKLY Signal Results past 12 months
Register for FREE, No subscription required!  Pay per signal.                              
$SPY $QQQ $IWM $TLT $GLD $AAPL $AMZN $BIDU $GOOGL $NFLX $FB $BABA $NVDA $TSLA #trading #options https://t.co/f7fHscIemf"
2019-02-09 16:34:00,Yahoo Finance,"RT @YahooFinance: Highlight: ""It seems as though this is more of a personal decision rather than her being pushed out,"" @danielhowley says…"
2019-02-09 16:31:10,Precision Capital Investments Group,i know people love aapl  - #AAPL chart https://t.co/OyWPMgRjk0
2019-02-09 16:30:24,Unlock Code,Code Unlock on #Apple $AAPL #iPhone #LG #Samsung #ZTE #MetroPCS #ATT #Tmobile #Cricket Save Money #unlock #Code Codeunlock
2019-02-09 16:30:11,Exact Option Picks,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/RO18srS3CF

$NFLX $TSLA $AAPL $WMT $GS $FB $AMZN $GOOGL $NVDA"
2019-02-09 16:30:06,BeInCrypto,Users of the mobile crypto investing application Abra can now buy Apple $AAPL and Facebook $FB shares with digital coins https://t.co/O5UUu1MLuP
2019-02-09 16:28:31,Brian Firestone,#Amazon HIGH RISK! $AAPL $AMZN $AGN $AMZN $AAPL $BRK $BHC $CRM $CMG $DIS $ESRX $WBA $WMT $KO $IBM $IEP $JNJ $PEP $WBA $WMT $TGT $HLF $MYL $TEVA $TST $GE $MNK $MYL $MRK $MS $WFC $GS $JPM $C $BAC $TWTR $SNAP $DIS $GE $EOLS $RVNC $NWL $SHAK $CAT https://t.co/Pv0w7VItAG
2019-02-09 16:23:24,Brian Firestone,"If You Think #Amazon Chairman &amp; CEO's Adulterous Sexting Misconduct Continuous Headlines Won't Matter, YOU Are Mistaken! This Story Has LEGS UP &amp; $AMZN Down! ! 
$aapl $amzn $agn $brk $bhc $crm $cmg $dis $ms $gs $wfc $jpm $bac $c $mnk $tsla $ge $fb $ibm $pep $msft $nflx $iep $wmt"
2019-02-09 16:18:44,Giggity,"PASSIVE &gt;&gt; ACTIVE kids
The vast majority of educated, 'smart', market participants suck a$$, unless you're obsessed with this game, burn your cash as a heat source instead.
$nq $es $rty $ym $vx $vix $zb $zt $aapl $googl $amzn $fb
https://t.co/N37ggvGZK5 https://t.co/zu0xIKZuxV"
2019-02-09 16:14:38,Wascar Berroa,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/YxC5jHtgfo"
2019-02-09 16:14:29,Missy Conley,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/To0uX6oSmU"
2019-02-09 16:12:44,ugo,"@MichaelSteeber @tweetbot @tapbots Glad you’re aware then 🙂.

You might be more successful contacting @tweetbot than me maybe. I’m sure they can help 🙂."
2019-02-09 16:12:26,James Foote,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/pKTExiPJue"
2019-02-09 16:11:52,Josh Davis,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/Hv77n3sgMX"
2019-02-09 16:10:02,Kenneth Sullivan IV [nFüsz],"RT @stewdomer: $FUSZD THIS IS AMAZING, LIKE WATCHING $AMZN $MSFT $AAPL $CRM OR ANY OF THE OTHER GREAT TECH COMPANIES IN THEIR INFANCY....
$…"
2019-02-09 16:02:04,SecretCash,"RT @GetInEarly: $FUSZD, The #NASDAQ Clock Is Ticking. Ringing the NASDAQ Bell This Month! Partnered with: $MSFT, $CRM, $ORCL, $FB, $SAP, $I…"
2019-02-09 16:01:38,Fully Synergized,"With AAPL hitting a price ceiling while having to deliver continued innovation, seems like supply chain will feel margin pressure as we go forward."
2019-02-09 16:00:57,Doug Rumer,"How long does it take this trading thingy to work?

https://t.co/QfiJyXLH4b

$SPY $STUDY $FB $TWTR $TSLA $AAPL"
2019-02-09 16:00:14,Portland Biz Journal,Apple restructures in-house modem group in its race to 5G https://t.co/DAD5YzuRBG https://t.co/3J7EiEthiI
2019-02-09 15:59:49,MAGA Gracie,RT @GoboMontaco: The pension fund at defense contractor Lockheed Martin (ticker: LMT) unloaded almost all of its Apple (AAPL) stock in the…
2019-02-09 15:59:03,Rhiannon Lee,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/CgeXbesU0E"
2019-02-09 15:58:38,Apple in Health,"As Norwegian Cruise Line Hldg L (NCLH) Share Price Declined, Shareholder State Board Of Administration Of Florida Retirement System Upped Holding; Suncoast Equity Management Lifted Its Apple (AAPL) Position by $9.77 Million as Market Valuation Declined - The Hi New Ulm …"
2019-02-09 15:56:12,Tommy Vercetti,"@JoeBuddenPod @Spotify @JoeBudden @thisisrory @MAL___ @parksmusic The $aapl , $spot , and $dis conversation is spot on👌"
2019-02-09 15:53:01,Deplorable ladybella🇺🇸🌟🇺🇸,RT @GoboMontaco: The pension fund at defense contractor Lockheed Martin (ticker: LMT) unloaded almost all of its Apple (AAPL) stock in the…
2019-02-09 15:51:15,Gobo,"The pension fund at defense contractor Lockheed Martin (ticker: LMT) unloaded almost all of its Apple (AAPL) stock in the fourth quarter, plowing cash into another tech darling, Alibaba Group Holding (BABA).

#SaturdayMorning 
#SaturdayThoughts 
@POTUS 

https://t.co/jJS7UubVTx"
2019-02-09 15:46:13,Erik Feigin,RT @Sandro_power: Live Stream Tonight 9PM Eastern Standard Time  $BA $AAPL  $HD $ROKU  have been great winners for us. I explain why people…
2019-02-09 15:45:18,DYOptions,"A good option strategy described in the video if you are long. But if $nvda faces pressure from all fronts $130 won’t be the low point. $nvda isn’t $aapl. - Nvidia could see a huge move when it reports next week
 @CNBC 
https://t.co/Elk374QBrE"
2019-02-09 15:45:15,instantunlockcode,Best Unlock Rate #Wholesale Unlock Code #Apple #samsung #InstantUnlock #LG #unlock #unlocking $AAPL #MasterDealer #GSM #Reseller
2019-02-09 15:44:34,Crude Oil Trader,"Capitalism Without Competition....This weeks Thoughts from the Frontline  &gt; https://t.co/w5c8hqkJnL

$GOOG $AAPL $QQQ #Google #SP500"
2019-02-09 15:44:22,Sherman Smith,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/iB1ibBuC1L"
2019-02-09 15:40:47,Mitch Ladd,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/S2SjyFEwFy"
2019-02-09 15:39:24,Sandra Nooren,Apple: Don't Stop Believin' $AAPL https://t.co/MitWw8mLTW
2019-02-09 15:38:26,Ambitus Capital,"Performance Summary Week of 4 February 2019
https://t.co/pZL26Iwxlm
$SPY $QQQ $IWM $TLT $GLD $AAPL $AMZN $BIDU $GOOGL $NFLX $FB $BABA $NVDA $TSLA #trading #options"
2019-02-09 15:35:25,Mykkallinn Plocher,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/T0AL5BGH3w"
2019-02-09 15:34:45,Jeannelle Rodriguez☀️🏳️‍🌈🇺🇸🇵🇷🇲🇽,"RT @techeblog: #Netflix #iOS app now offers Smart Downloads for the #iPhone and #iPad, will automatically download the next episode. https:…"
2019-02-09 15:34:13,Dusty Rings,"@stephenweitzel @lawrencecager3 @BillionBus Ok rich boy. 

I’ll share my W2 if you want. It’s 6 figures though. 

I maximize my business section 179 deductions yearly and my basis with AAPL is $7 bucks. 

But OK. 

Sit down."
2019-02-09 15:30:10,Exact Option Picks,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/xooAxKVvT0

$NFLX $TSLA $AAPL $WFM $GS $FB $AMZN $GOOGL $NVDA"
2019-02-09 15:29:04,MacHash,Making the Grade: iTunes U and iBooks Author are suffering from software rot https://t.co/wYN7e6CUJg $AAPL https://t.co/xerKOU5PuG
2019-02-09 15:27:46,Brian Firestone,"The Only Thing Tight In This US Labor Market Seems To Be Job Seeker's Budgets! We've Been Hoodwinked on Job Openings! 
$aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrx $f $ge $hlf $iep $ibm $pep $ko $msft $ms $wfc $c $bac $jpm $mnk $twtr $rad $wmt $tgt $myl $mrk $tst $jack $spy $f"
2019-02-09 15:26:14,Leyana White 🍍,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/LYvR654uiV"
2019-02-09 15:25:15,PSK2329 - JHC,"$AAPL this weekly candle is common theme among Beta names even $SPY. This week huge week for direction imo. No bias, just follow trends. A lot of retail earnings this week could help decide. https://t.co/x4BSpyapER"
2019-02-09 15:24:46,JMac,Sold the Put side on this to turn it into an iron condor as $AAPL came in a bit but was still challenging my initial trade.
2019-02-09 15:24:23,Dylan Lucky Matthew🍀,"RT @stewdomer: $FUSZD THIS IS AMAZING, LIKE WATCHING $AMZN $MSFT $AAPL $CRM OR ANY OF THE OTHER GREAT TECH COMPANIES IN THEIR INFANCY....
$…"
2019-02-09 15:20:02,Apple Mac Watch,"As Apple (AAPL) Shares Declined, Fiera Capital Has Raised Position by $8.64 Million; Genesis Asset Managers Llp Has Lifted https://t.co/cQvZRbUZws (WUBA) Position by $58.88 Million - The Hi New Ulm https://t.co/iQFiv9S7vp"
2019-02-09 15:18:55,Common King,"Value of $AAPL Music Family Plan is amazing, have 6 family members using service everyday &amp; I pay $15 a month. Better value than $NFLX impo."
2019-02-09 15:18:51,karly,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/3qJtZBg7h9"
2019-02-09 15:18:17,Dylan Lucky Matthew🍀,"RT @GetInEarly: $FUSZD, The #NASDAQ Clock Is Ticking. Ringing the NASDAQ Bell This Month! Partnered with: $MSFT, $CRM, $ORCL, $FB, $SAP, $I…"
2019-02-09 15:12:07,Mikael,RT @UPBOptionMil: Some of the most active stock options from yesterdays trading session 2.9.19  $GE $AAPL  $TWTR $LLY $SNAP https://t.co/DS…
2019-02-09 15:11:04,MacHash,My must-have Mac applications https://t.co/8wh3puiyL1 $AAPL https://t.co/ZxcjfzCH9T
2019-02-09 15:09:48,Max Douge,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for FREE. Make sure to use my link. https://t.co/bJeiIpjQ0Q
#free #money #invest"
2019-02-09 15:09:10,AbbaChabbaDabba,"RT @TMFAshrafEassa: As if it weren't obvious already, I received some additional evidence that $AAPL is building its own modems. This is re…"
2019-02-09 15:07:10,Bruce Gutierrez,RT @TechProTrading: Come see what we’re brewing up for today! $WTW $ETSY $HEAR $TWLO $AAPL $TSLA $NFLX $Z $ZG $ONCE $GEMP $FB $XRAY $AMPE $…
2019-02-09 15:05:44,Bruce Gutierrez,RT @TechProTrading: Have an awesome day! #TechProTrading $SPY $NVDA $CGC $VIX $JPM $NFLX $ATVI $QQQ $JD $IQ $BABA $BIDU $ROKU $AAPL $TSLA
2019-02-09 15:05:41,Bruce Gutierrez,RT @TechProTrading: Come see what’s cooking in our voice chat this morning! #TechProTrading $WMT $CRM $DIS $MMM $SPY $GLD $USDJPY $USDCAD $…
2019-02-09 15:05:35,Bruce Gutierrez,RT @TechProTrading: Join us at 3:30 CST for group fib classes! #TechProTrading $NVDA $WMT $SQ $DIS $MMM $NFLX $AMD $AAPL $RVP $MARA $DPW $
2019-02-09 15:05:32,Bruce Gutierrez,RT @TechProTrading: As always our MOD @Renegade_ killed with tons of info on Mr. Fibonacci. #TechProTrading $FB $NVDA $AMD $AAPL $TGT $COST…
2019-02-09 15:05:28,Danilo Cominotti (Omnipotent Fabric™),"RT @TMFAshrafEassa: As if it weren't obvious already, I received some additional evidence that $AAPL is building its own modems. This is re…"
2019-02-09 15:05:28,Bruce Gutierrez,RT @TechProTrading: Have an awesome close to the week! #TechProTrading $NVDA $NFLX $AAPL $CRM $MMM $DIS $SQ $T $TSLA $YELP $YHOO $BIDU $BAB…
2019-02-09 15:05:22,Carl Lundgren,"$BABA $NFLX $AAPL $SPY
$JD $FB $GOOGL $GOOG $T $S $AMD $INTC https://t.co/snVIUVyz4x"
2019-02-09 15:05:02,Bruce Gutierrez,RT @TechProTrading: Have a good close to the week everyone! #TechProTrading $SPY $AAPL $NVDA $TSLA $NFLX $AMD $FB $CRON $CGC $EXPE $BKNG $A…
2019-02-09 15:04:49,Ronald Peters,"Just bought me some #marijuana stock, with no commission fees. #crypto trading. 
Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/5RGkenxPOW"
2019-02-09 15:04:41,Bruce Gutierrez,RT @TechProTrading: Today is going to be a good day! Share it with us! #TechProTrading $CGC $PTLA $AMD $TLRY $AAPL $OLED $TSLA $CRON $JD $F…
2019-02-09 15:04:38,Bruce Gutierrez,RT @TechProTrading: What a beautiful day! We had an awesome time today in the #TechProTrading room! $SPY $FB $ROKU $CGC $NFLX $AAPL
2019-02-09 15:04:35,Bruce Gutierrez,RT @TechProTrading: Wow such a good day in the #TechProTrading room! $AAPL $ROKU  $SPY $NFLX $OSTK $BABA $HEAR $MOMO $FB $NVDA $MU $AMD $CRM
2019-02-09 15:04:22,Bruce Gutierrez,RT @TechProTrading: We’re grinding daily! Come see what our traders have for you! #TechProTrading $NFLX $NVDA $CRM $AAPL $ETSY $SPY $QQQ $H…
2019-02-09 15:04:18,Bruce Gutierrez,RT @TechProTrading: It’s going to be an awesome day! Come check us out! #TechProTrading $SPY $DJIA $COMPQ $NVDA $TSLA $HD $LOW $AAPL $NFLX…
2019-02-09 14:55:18,Ashraf Eassa,"As if it weren't obvious already, I received some additional evidence that $AAPL is building its own modems. This is really happening."
2019-02-09 14:55:08,OptionAlarm,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/lwTVPJd4aO It's FREE! No Credit Card Required! $TWTR $FB $AAPL $NVDA
2019-02-09 14:52:04,MacHash,"This week's top stories: Apple's new retail boss, Group FaceTime is back, macOS Keychain exploit, more https://t.co/fINgRDYZPW $AAPL https://t.co/7oSfCT3KSo"
2019-02-09 14:49:20,Grady Sanders,@sharkbiotech @hmeisler Been watching it all week in $AAPL $STZ and $MRMD. Now tell me what the hell they have to do with each other????
2019-02-09 14:45:58,The Coffee Trader,"Capitalism Without Competition....This weeks Thoughts from the Frontline  &gt; https://t.co/0GbiQCAtpz

$GOOG $AAPL $QQQ #Google #SP500"
2019-02-09 14:45:08,Justin Pulitzer (Backup Account),"RT @JustinPulitzer: 🆕Weekend Review VIDEO 2/10: https://t.co/znJn8PyP0p

$SPY $ES_F $VIX $IWM $QQQ $XLI $BA $MCD $CMG $CSX $GM $GE $TLT $UU…"
2019-02-09 14:43:42,Apple in Health,"Intrust Bank Na Increased Apple (AAPL) Holding by $316,575 as Stock Price Declined; Convergence Investment Partners Holds Holding in Pbf Energy (PBF) - The Hi New Ulm https://t.co/nzWf3mhoaQ #apple"
2019-02-09 14:43:31,عبد محمود,"RT @BIGMONEYMIKE6: #MONEYGANG #PENNYSTOCKS UPDATE:

ON FEB 20TH , @ 7:30 AM EST ,  I WILL BE ALERTING THE WORLDS FIRST PRESIDENTIAL ALERT..…"
2019-02-09 14:41:34,WaterMartyr,"#PriceStampIt as $GPRO takes a bullish aim at the grey box range. Going higher based on my chart. My thoughts since December 2018 at $4.30 ~ https://t.co/8RzHum6O5g
P
r
i
c
e
S
t
a
m
p
I
t
$ES_F $SPY $IWM $VIX $USO $XLE $GLD $GDX $GDXJ $NUGT $QQQ $FB $AAPL $AMZN $NFLX $TWTR $GE https://t.co/0q3LQSMaqH"
2019-02-09 14:39:09,.cor,"RT @YahooFinance: Highlight: ""If they don’t like an app … they won’t approve it,"" @danielhowley says about $AAPL's power over companies. ""A…"
2019-02-09 14:37:00,Yahoo Finance,"RT @YahooFinance: Highlight: ""If they don’t like an app … they won’t approve it,"" @danielhowley says about $AAPL's power over companies. ""A…"
2019-02-09 14:35:03,MacHash,"Today's Apps Gone Free: Dog Trainer, Symmetrain, Adventure Beyond Time and More https://t.co/650uoTdxQp $AAPL https://t.co/m0uvJJ8pSx"
2019-02-09 14:30:11,Exact Option Picks,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/6LItR1tP8G

$NFLX $TSLA $AAPL $BABA $AMD $GS $FB $AMZN $GOOGL $NVDA"
2019-02-09 14:28:12,MeganRodriguez,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/QbS0wASXbz"
2019-02-09 14:26:38,Market Matrix Trading,"SWING Signal Results past 12 months
Register for FREE, No subscription required!  Pay per signal.                              
$SPY $QQQ $IWM $TLT $GLD $AAPL $AMZN $BIDU $GOOGL $NFLX $FB $BABA $NVDA $TSLA #trading #options https://t.co/psKKlLrKLv"
2019-02-09 14:26:22,Chris Hong,"Why does Apple #AAPL repeatedly push ""you don’t have sufficient space to backup my iPad"" notifications and suggesting that I choose a paid Upgrade when my iPad was never set to backup there in the first place? Bug?"
2019-02-09 14:23:44,IndeZtructib13,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/5LgbEUqyNk"
